rank,count,frequency,subset,approach
377,205,1.0,train,retrained-fc1-msr
378,205,1.0,train,retrained-fc1-msr
379,205,1.0,train,retrained-fc1-msr
380,205,1.0,train,retrained-fc1-msr
381,205,1.0,train,retrained-fc1-msr
382,205,1.0,train,retrained-fc1-msr
383,205,1.0,train,retrained-fc1-msr
384,205,1.0,train,retrained-fc1-msr
385,205,1.0,train,retrained-fc1-msr
386,205,1.0,train,retrained-fc1-msr
387,205,1.0,train,retrained-fc1-msr
388,205,1.0,train,retrained-fc1-msr
389,205,1.0,train,retrained-fc1-msr
390,205,1.0,train,retrained-fc1-msr
391,205,1.0,train,retrained-fc1-msr
392,205,1.0,train,retrained-fc1-msr
393,205,1.0,train,retrained-fc1-msr
394,205,1.0,train,retrained-fc1-msr
395,205,1.0,train,retrained-fc1-msr
396,205,1.0,train,retrained-fc1-msr
397,205,1.0,train,retrained-fc1-msr
398,205,1.0,train,retrained-fc1-msr
399,205,1.0,train,retrained-fc1-msr
400,205,1.0,train,retrained-fc1-msr
401,205,1.0,train,retrained-fc1-msr
402,205,1.0,train,retrained-fc1-msr
403,205,1.0,train,retrained-fc1-msr
404,205,1.0,train,retrained-fc1-msr
405,205,1.0,train,retrained-fc1-msr
406,205,1.0,train,retrained-fc1-msr
407,205,1.0,train,retrained-fc1-msr
408,205,1.0,train,retrained-fc1-msr
409,205,1.0,train,retrained-fc1-msr
410,205,1.0,train,retrained-fc1-msr
411,205,1.0,train,retrained-fc1-msr
412,205,1.0,train,retrained-fc1-msr
413,205,1.0,train,retrained-fc1-msr
414,205,1.0,train,retrained-fc1-msr
415,205,1.0,train,retrained-fc1-msr
416,205,1.0,train,retrained-fc1-msr
417,205,1.0,train,retrained-fc1-msr
418,205,1.0,train,retrained-fc1-msr
419,205,1.0,train,retrained-fc1-msr
420,205,1.0,train,retrained-fc1-msr
421,205,1.0,train,retrained-fc1-msr
422,205,1.0,train,retrained-fc1-msr
423,205,1.0,train,retrained-fc1-msr
424,205,1.0,train,retrained-fc1-msr
425,205,1.0,train,retrained-fc1-msr
426,205,1.0,train,retrained-fc1-msr
427,205,1.0,train,retrained-fc1-msr
428,205,1.0,train,retrained-fc1-msr
429,205,1.0,train,retrained-fc1-msr
430,205,1.0,train,retrained-fc1-msr
431,205,1.0,train,retrained-fc1-msr
432,205,1.0,train,retrained-fc1-msr
1,43,0.5733333333333334,test,retrained-fc1-msr
2,47,0.6266666666666667,test,retrained-fc1-msr
3,48,0.64,test,retrained-fc1-msr
4,53,0.7066666666666667,test,retrained-fc1-msr
5,55,0.7333333333333333,test,retrained-fc1-msr
6,55,0.7333333333333333,test,retrained-fc1-msr
7,55,0.7333333333333333,test,retrained-fc1-msr
8,57,0.76,test,retrained-fc1-msr
9,58,0.7733333333333333,test,retrained-fc1-msr
10,61,0.8133333333333334,test,retrained-fc1-msr
11,62,0.8266666666666667,test,retrained-fc1-msr
12,63,0.84,test,retrained-fc1-msr
13,63,0.84,test,retrained-fc1-msr
14,63,0.84,test,retrained-fc1-msr
15,63,0.84,test,retrained-fc1-msr
16,63,0.84,test,retrained-fc1-msr
17,63,0.84,test,retrained-fc1-msr
18,64,0.8533333333333334,test,retrained-fc1-msr
19,64,0.8533333333333334,test,retrained-fc1-msr
20,64,0.8533333333333334,test,retrained-fc1-msr
21,64,0.8533333333333334,test,retrained-fc1-msr
22,64,0.8533333333333334,test,retrained-fc1-msr
23,64,0.8533333333333334,test,retrained-fc1-msr
24,64,0.8533333333333334,test,retrained-fc1-msr
25,64,0.8533333333333334,test,retrained-fc1-msr
26,64,0.8533333333333334,test,retrained-fc1-msr
27,64,0.8533333333333334,test,retrained-fc1-msr
28,64,0.8533333333333334,test,retrained-fc1-msr
29,64,0.8533333333333334,test,retrained-fc1-msr
30,64,0.8533333333333334,test,retrained-fc1-msr
31,64,0.8533333333333334,test,retrained-fc1-msr
32,64,0.8533333333333334,test,retrained-fc1-msr
33,64,0.8533333333333334,test,retrained-fc1-msr
34,64,0.8533333333333334,test,retrained-fc1-msr
35,64,0.8533333333333334,test,retrained-fc1-msr
36,66,0.88,test,retrained-fc1-msr
37,67,0.8933333333333333,test,retrained-fc1-msr
38,69,0.92,test,retrained-fc1-msr
39,69,0.92,test,retrained-fc1-msr
40,69,0.92,test,retrained-fc1-msr
41,70,0.9333333333333333,test,retrained-fc1-msr
42,70,0.9333333333333333,test,retrained-fc1-msr
43,70,0.9333333333333333,test,retrained-fc1-msr
44,70,0.9333333333333333,test,retrained-fc1-msr
45,70,0.9333333333333333,test,retrained-fc1-msr
46,70,0.9333333333333333,test,retrained-fc1-msr
47,70,0.9333333333333333,test,retrained-fc1-msr
48,70,0.9333333333333333,test,retrained-fc1-msr
49,70,0.9333333333333333,test,retrained-fc1-msr
50,70,0.9333333333333333,test,retrained-fc1-msr
51,70,0.9333333333333333,test,retrained-fc1-msr
52,70,0.9333333333333333,test,retrained-fc1-msr
53,70,0.9333333333333333,test,retrained-fc1-msr
54,70,0.9333333333333333,test,retrained-fc1-msr
55,70,0.9333333333333333,test,retrained-fc1-msr
56,70,0.9333333333333333,test,retrained-fc1-msr
57,70,0.9333333333333333,test,retrained-fc1-msr
58,71,0.9466666666666667,test,retrained-fc1-msr
59,71,0.9466666666666667,test,retrained-fc1-msr
60,71,0.9466666666666667,test,retrained-fc1-msr
61,71,0.9466666666666667,test,retrained-fc1-msr
62,71,0.9466666666666667,test,retrained-fc1-msr
63,71,0.9466666666666667,test,retrained-fc1-msr
64,71,0.9466666666666667,test,retrained-fc1-msr
65,71,0.9466666666666667,test,retrained-fc1-msr
66,71,0.9466666666666667,test,retrained-fc1-msr
67,71,0.9466666666666667,test,retrained-fc1-msr
68,71,0.9466666666666667,test,retrained-fc1-msr
69,71,0.9466666666666667,test,retrained-fc1-msr
70,71,0.9466666666666667,test,retrained-fc1-msr
71,71,0.9466666666666667,test,retrained-fc1-msr
72,71,0.9466666666666667,test,retrained-fc1-msr
73,71,0.9466666666666667,test,retrained-fc1-msr
74,71,0.9466666666666667,test,retrained-fc1-msr
75,71,0.9466666666666667,test,retrained-fc1-msr
76,71,0.9466666666666667,test,retrained-fc1-msr
77,71,0.9466666666666667,test,retrained-fc1-msr
78,72,0.96,test,retrained-fc1-msr
79,72,0.96,test,retrained-fc1-msr
80,72,0.96,test,retrained-fc1-msr
81,72,0.96,test,retrained-fc1-msr
82,72,0.96,test,retrained-fc1-msr
83,72,0.96,test,retrained-fc1-msr
84,72,0.96,test,retrained-fc1-msr
85,72,0.96,test,retrained-fc1-msr
86,72,0.96,test,retrained-fc1-msr
87,72,0.96,test,retrained-fc1-msr
88,72,0.96,test,retrained-fc1-msr
89,72,0.96,test,retrained-fc1-msr
90,72,0.96,test,retrained-fc1-msr
91,72,0.96,test,retrained-fc1-msr
92,72,0.96,test,retrained-fc1-msr
93,72,0.96,test,retrained-fc1-msr
94,72,0.96,test,retrained-fc1-msr
95,72,0.96,test,retrained-fc1-msr
96,73,0.9733333333333334,test,retrained-fc1-msr
97,73,0.9733333333333334,test,retrained-fc1-msr
98,73,0.9733333333333334,test,retrained-fc1-msr
99,73,0.9733333333333334,test,retrained-fc1-msr
100,73,0.9733333333333334,test,retrained-fc1-msr
101,73,0.9733333333333334,test,retrained-fc1-msr
102,73,0.9733333333333334,test,retrained-fc1-msr
103,73,0.9733333333333334,test,retrained-fc1-msr
104,73,0.9733333333333334,test,retrained-fc1-msr
105,73,0.9733333333333334,test,retrained-fc1-msr
106,73,0.9733333333333334,test,retrained-fc1-msr
107,73,0.9733333333333334,test,retrained-fc1-msr
108,73,0.9733333333333334,test,retrained-fc1-msr
109,73,0.9733333333333334,test,retrained-fc1-msr
110,74,0.9866666666666667,test,retrained-fc1-msr
111,74,0.9866666666666667,test,retrained-fc1-msr
112,74,0.9866666666666667,test,retrained-fc1-msr
113,74,0.9866666666666667,test,retrained-fc1-msr
114,74,0.9866666666666667,test,retrained-fc1-msr
115,74,0.9866666666666667,test,retrained-fc1-msr
116,74,0.9866666666666667,test,retrained-fc1-msr
117,74,0.9866666666666667,test,retrained-fc1-msr
118,74,0.9866666666666667,test,retrained-fc1-msr
119,74,0.9866666666666667,test,retrained-fc1-msr
120,74,0.9866666666666667,test,retrained-fc1-msr
121,74,0.9866666666666667,test,retrained-fc1-msr
122,74,0.9866666666666667,test,retrained-fc1-msr
123,74,0.9866666666666667,test,retrained-fc1-msr
124,74,0.9866666666666667,test,retrained-fc1-msr
125,74,0.9866666666666667,test,retrained-fc1-msr
126,74,0.9866666666666667,test,retrained-fc1-msr
127,74,0.9866666666666667,test,retrained-fc1-msr
128,74,0.9866666666666667,test,retrained-fc1-msr
129,74,0.9866666666666667,test,retrained-fc1-msr
130,74,0.9866666666666667,test,retrained-fc1-msr
131,74,0.9866666666666667,test,retrained-fc1-msr
132,74,0.9866666666666667,test,retrained-fc1-msr
133,74,0.9866666666666667,test,retrained-fc1-msr
134,74,0.9866666666666667,test,retrained-fc1-msr
135,74,0.9866666666666667,test,retrained-fc1-msr
136,74,0.9866666666666667,test,retrained-fc1-msr
137,74,0.9866666666666667,test,retrained-fc1-msr
138,74,0.9866666666666667,test,retrained-fc1-msr
139,74,0.9866666666666667,test,retrained-fc1-msr
140,74,0.9866666666666667,test,retrained-fc1-msr
141,74,0.9866666666666667,test,retrained-fc1-msr
142,74,0.9866666666666667,test,retrained-fc1-msr
143,74,0.9866666666666667,test,retrained-fc1-msr
144,74,0.9866666666666667,test,retrained-fc1-msr
145,74,0.9866666666666667,test,retrained-fc1-msr
146,74,0.9866666666666667,test,retrained-fc1-msr
147,74,0.9866666666666667,test,retrained-fc1-msr
148,74,0.9866666666666667,test,retrained-fc1-msr
149,74,0.9866666666666667,test,retrained-fc1-msr
150,74,0.9866666666666667,test,retrained-fc1-msr
151,74,0.9866666666666667,test,retrained-fc1-msr
152,74,0.9866666666666667,test,retrained-fc1-msr
153,74,0.9866666666666667,test,retrained-fc1-msr
154,74,0.9866666666666667,test,retrained-fc1-msr
155,74,0.9866666666666667,test,retrained-fc1-msr
156,74,0.9866666666666667,test,retrained-fc1-msr
157,74,0.9866666666666667,test,retrained-fc1-msr
158,74,0.9866666666666667,test,retrained-fc1-msr
159,74,0.9866666666666667,test,retrained-fc1-msr
160,74,0.9866666666666667,test,retrained-fc1-msr
161,74,0.9866666666666667,test,retrained-fc1-msr
162,74,0.9866666666666667,test,retrained-fc1-msr
163,74,0.9866666666666667,test,retrained-fc1-msr
164,74,0.9866666666666667,test,retrained-fc1-msr
165,74,0.9866666666666667,test,retrained-fc1-msr
166,74,0.9866666666666667,test,retrained-fc1-msr
167,74,0.9866666666666667,test,retrained-fc1-msr
168,74,0.9866666666666667,test,retrained-fc1-msr
169,74,0.9866666666666667,test,retrained-fc1-msr
170,74,0.9866666666666667,test,retrained-fc1-msr
171,74,0.9866666666666667,test,retrained-fc1-msr
172,74,0.9866666666666667,test,retrained-fc1-msr
173,74,0.9866666666666667,test,retrained-fc1-msr
174,74,0.9866666666666667,test,retrained-fc1-msr
175,74,0.9866666666666667,test,retrained-fc1-msr
176,74,0.9866666666666667,test,retrained-fc1-msr
177,74,0.9866666666666667,test,retrained-fc1-msr
178,74,0.9866666666666667,test,retrained-fc1-msr
179,74,0.9866666666666667,test,retrained-fc1-msr
180,74,0.9866666666666667,test,retrained-fc1-msr
181,74,0.9866666666666667,test,retrained-fc1-msr
182,74,0.9866666666666667,test,retrained-fc1-msr
183,74,0.9866666666666667,test,retrained-fc1-msr
184,74,0.9866666666666667,test,retrained-fc1-msr
185,74,0.9866666666666667,test,retrained-fc1-msr
186,74,0.9866666666666667,test,retrained-fc1-msr
187,74,0.9866666666666667,test,retrained-fc1-msr
188,74,0.9866666666666667,test,retrained-fc1-msr
189,74,0.9866666666666667,test,retrained-fc1-msr
190,74,0.9866666666666667,test,retrained-fc1-msr
191,74,0.9866666666666667,test,retrained-fc1-msr
192,74,0.9866666666666667,test,retrained-fc1-msr
193,74,0.9866666666666667,test,retrained-fc1-msr
194,74,0.9866666666666667,test,retrained-fc1-msr
195,74,0.9866666666666667,test,retrained-fc1-msr
196,74,0.9866666666666667,test,retrained-fc1-msr
197,74,0.9866666666666667,test,retrained-fc1-msr
198,74,0.9866666666666667,test,retrained-fc1-msr
199,74,0.9866666666666667,test,retrained-fc1-msr
200,74,0.9866666666666667,test,retrained-fc1-msr
201,74,0.9866666666666667,test,retrained-fc1-msr
202,74,0.9866666666666667,test,retrained-fc1-msr
203,74,0.9866666666666667,test,retrained-fc1-msr
204,74,0.9866666666666667,test,retrained-fc1-msr
205,74,0.9866666666666667,test,retrained-fc1-msr
206,74,0.9866666666666667,test,retrained-fc1-msr
207,74,0.9866666666666667,test,retrained-fc1-msr
208,74,0.9866666666666667,test,retrained-fc1-msr
209,74,0.9866666666666667,test,retrained-fc1-msr
210,74,0.9866666666666667,test,retrained-fc1-msr
211,74,0.9866666666666667,test,retrained-fc1-msr
212,74,0.9866666666666667,test,retrained-fc1-msr
213,74,0.9866666666666667,test,retrained-fc1-msr
214,74,0.9866666666666667,test,retrained-fc1-msr
215,74,0.9866666666666667,test,retrained-fc1-msr
216,74,0.9866666666666667,test,retrained-fc1-msr
217,74,0.9866666666666667,test,retrained-fc1-msr
218,74,0.9866666666666667,test,retrained-fc1-msr
219,74,0.9866666666666667,test,retrained-fc1-msr
220,74,0.9866666666666667,test,retrained-fc1-msr
221,74,0.9866666666666667,test,retrained-fc1-msr
222,74,0.9866666666666667,test,retrained-fc1-msr
223,74,0.9866666666666667,test,retrained-fc1-msr
224,74,0.9866666666666667,test,retrained-fc1-msr
225,74,0.9866666666666667,test,retrained-fc1-msr
226,74,0.9866666666666667,test,retrained-fc1-msr
227,74,0.9866666666666667,test,retrained-fc1-msr
228,74,0.9866666666666667,test,retrained-fc1-msr
229,74,0.9866666666666667,test,retrained-fc1-msr
230,74,0.9866666666666667,test,retrained-fc1-msr
231,74,0.9866666666666667,test,retrained-fc1-msr
232,74,0.9866666666666667,test,retrained-fc1-msr
233,74,0.9866666666666667,test,retrained-fc1-msr
234,74,0.9866666666666667,test,retrained-fc1-msr
235,74,0.9866666666666667,test,retrained-fc1-msr
236,74,0.9866666666666667,test,retrained-fc1-msr
237,74,0.9866666666666667,test,retrained-fc1-msr
238,74,0.9866666666666667,test,retrained-fc1-msr
239,74,0.9866666666666667,test,retrained-fc1-msr
240,74,0.9866666666666667,test,retrained-fc1-msr
241,74,0.9866666666666667,test,retrained-fc1-msr
242,74,0.9866666666666667,test,retrained-fc1-msr
243,74,0.9866666666666667,test,retrained-fc1-msr
244,74,0.9866666666666667,test,retrained-fc1-msr
245,74,0.9866666666666667,test,retrained-fc1-msr
246,74,0.9866666666666667,test,retrained-fc1-msr
247,74,0.9866666666666667,test,retrained-fc1-msr
248,74,0.9866666666666667,test,retrained-fc1-msr
249,74,0.9866666666666667,test,retrained-fc1-msr
250,74,0.9866666666666667,test,retrained-fc1-msr
251,74,0.9866666666666667,test,retrained-fc1-msr
252,74,0.9866666666666667,test,retrained-fc1-msr
253,74,0.9866666666666667,test,retrained-fc1-msr
254,74,0.9866666666666667,test,retrained-fc1-msr
255,74,0.9866666666666667,test,retrained-fc1-msr
256,74,0.9866666666666667,test,retrained-fc1-msr
257,74,0.9866666666666667,test,retrained-fc1-msr
258,74,0.9866666666666667,test,retrained-fc1-msr
259,74,0.9866666666666667,test,retrained-fc1-msr
260,74,0.9866666666666667,test,retrained-fc1-msr
261,74,0.9866666666666667,test,retrained-fc1-msr
262,74,0.9866666666666667,test,retrained-fc1-msr
263,74,0.9866666666666667,test,retrained-fc1-msr
264,74,0.9866666666666667,test,retrained-fc1-msr
265,74,0.9866666666666667,test,retrained-fc1-msr
266,75,1.0,test,retrained-fc1-msr
267,75,1.0,test,retrained-fc1-msr
268,75,1.0,test,retrained-fc1-msr
269,75,1.0,test,retrained-fc1-msr
270,75,1.0,test,retrained-fc1-msr
271,75,1.0,test,retrained-fc1-msr
272,75,1.0,test,retrained-fc1-msr
273,75,1.0,test,retrained-fc1-msr
274,75,1.0,test,retrained-fc1-msr
275,75,1.0,test,retrained-fc1-msr
276,75,1.0,test,retrained-fc1-msr
277,75,1.0,test,retrained-fc1-msr
278,75,1.0,test,retrained-fc1-msr
279,75,1.0,test,retrained-fc1-msr
280,75,1.0,test,retrained-fc1-msr
281,75,1.0,test,retrained-fc1-msr
282,75,1.0,test,retrained-fc1-msr
283,75,1.0,test,retrained-fc1-msr
284,75,1.0,test,retrained-fc1-msr
285,75,1.0,test,retrained-fc1-msr
286,75,1.0,test,retrained-fc1-msr
287,75,1.0,test,retrained-fc1-msr
288,75,1.0,test,retrained-fc1-msr
289,75,1.0,test,retrained-fc1-msr
290,75,1.0,test,retrained-fc1-msr
291,75,1.0,test,retrained-fc1-msr
292,75,1.0,test,retrained-fc1-msr
293,75,1.0,test,retrained-fc1-msr
294,75,1.0,test,retrained-fc1-msr
295,75,1.0,test,retrained-fc1-msr
296,75,1.0,test,retrained-fc1-msr
297,75,1.0,test,retrained-fc1-msr
298,75,1.0,test,retrained-fc1-msr
299,75,1.0,test,retrained-fc1-msr
300,75,1.0,test,retrained-fc1-msr
301,75,1.0,test,retrained-fc1-msr
302,75,1.0,test,retrained-fc1-msr
303,75,1.0,test,retrained-fc1-msr
304,75,1.0,test,retrained-fc1-msr
305,75,1.0,test,retrained-fc1-msr
306,75,1.0,test,retrained-fc1-msr
307,75,1.0,test,retrained-fc1-msr
308,75,1.0,test,retrained-fc1-msr
309,75,1.0,test,retrained-fc1-msr
310,75,1.0,test,retrained-fc1-msr
311,75,1.0,test,retrained-fc1-msr
312,75,1.0,test,retrained-fc1-msr
313,75,1.0,test,retrained-fc1-msr
314,75,1.0,test,retrained-fc1-msr
315,75,1.0,test,retrained-fc1-msr
316,75,1.0,test,retrained-fc1-msr
317,75,1.0,test,retrained-fc1-msr
318,75,1.0,test,retrained-fc1-msr
319,75,1.0,test,retrained-fc1-msr
320,75,1.0,test,retrained-fc1-msr
321,75,1.0,test,retrained-fc1-msr
322,75,1.0,test,retrained-fc1-msr
323,75,1.0,test,retrained-fc1-msr
324,75,1.0,test,retrained-fc1-msr
325,75,1.0,test,retrained-fc1-msr
326,75,1.0,test,retrained-fc1-msr
327,75,1.0,test,retrained-fc1-msr
328,75,1.0,test,retrained-fc1-msr
329,75,1.0,test,retrained-fc1-msr
330,75,1.0,test,retrained-fc1-msr
331,75,1.0,test,retrained-fc1-msr
332,75,1.0,test,retrained-fc1-msr
333,75,1.0,test,retrained-fc1-msr
334,75,1.0,test,retrained-fc1-msr
335,75,1.0,test,retrained-fc1-msr
336,75,1.0,test,retrained-fc1-msr
337,75,1.0,test,retrained-fc1-msr
338,75,1.0,test,retrained-fc1-msr
339,75,1.0,test,retrained-fc1-msr
340,75,1.0,test,retrained-fc1-msr
341,75,1.0,test,retrained-fc1-msr
342,75,1.0,test,retrained-fc1-msr
343,75,1.0,test,retrained-fc1-msr
344,75,1.0,test,retrained-fc1-msr
345,75,1.0,test,retrained-fc1-msr
346,75,1.0,test,retrained-fc1-msr
347,75,1.0,test,retrained-fc1-msr
348,75,1.0,test,retrained-fc1-msr
349,75,1.0,test,retrained-fc1-msr
350,75,1.0,test,retrained-fc1-msr
351,75,1.0,test,retrained-fc1-msr
352,75,1.0,test,retrained-fc1-msr
353,75,1.0,test,retrained-fc1-msr
354,75,1.0,test,retrained-fc1-msr
355,75,1.0,test,retrained-fc1-msr
356,75,1.0,test,retrained-fc1-msr
357,75,1.0,test,retrained-fc1-msr
358,75,1.0,test,retrained-fc1-msr
359,75,1.0,test,retrained-fc1-msr
360,75,1.0,test,retrained-fc1-msr
361,75,1.0,test,retrained-fc1-msr
362,75,1.0,test,retrained-fc1-msr
363,75,1.0,test,retrained-fc1-msr
364,75,1.0,test,retrained-fc1-msr
365,75,1.0,test,retrained-fc1-msr
366,75,1.0,test,retrained-fc1-msr
367,75,1.0,test,retrained-fc1-msr
368,75,1.0,test,retrained-fc1-msr
369,75,1.0,test,retrained-fc1-msr
370,75,1.0,test,retrained-fc1-msr
371,75,1.0,test,retrained-fc1-msr
372,75,1.0,test,retrained-fc1-msr
373,75,1.0,test,retrained-fc1-msr
374,75,1.0,test,retrained-fc1-msr
375,75,1.0,test,retrained-fc1-msr
376,75,1.0,test,retrained-fc1-msr
377,75,1.0,test,retrained-fc1-msr
378,75,1.0,test,retrained-fc1-msr
379,75,1.0,test,retrained-fc1-msr
380,75,1.0,test,retrained-fc1-msr
381,75,1.0,test,retrained-fc1-msr
382,75,1.0,test,retrained-fc1-msr
383,75,1.0,test,retrained-fc1-msr
384,75,1.0,test,retrained-fc1-msr
385,75,1.0,test,retrained-fc1-msr
386,75,1.0,test,retrained-fc1-msr
387,75,1.0,test,retrained-fc1-msr
388,75,1.0,test,retrained-fc1-msr
389,75,1.0,test,retrained-fc1-msr
390,75,1.0,test,retrained-fc1-msr
391,75,1.0,test,retrained-fc1-msr
392,75,1.0,test,retrained-fc1-msr
393,75,1.0,test,retrained-fc1-msr
394,75,1.0,test,retrained-fc1-msr
395,75,1.0,test,retrained-fc1-msr
396,75,1.0,test,retrained-fc1-msr
397,75,1.0,test,retrained-fc1-msr
398,75,1.0,test,retrained-fc1-msr
399,75,1.0,test,retrained-fc1-msr
400,75,1.0,test,retrained-fc1-msr
401,75,1.0,test,retrained-fc1-msr
402,75,1.0,test,retrained-fc1-msr
403,75,1.0,test,retrained-fc1-msr
404,75,1.0,test,retrained-fc1-msr
405,75,1.0,test,retrained-fc1-msr
406,75,1.0,test,retrained-fc1-msr
407,75,1.0,test,retrained-fc1-msr
408,75,1.0,test,retrained-fc1-msr
409,75,1.0,test,retrained-fc1-msr
410,75,1.0,test,retrained-fc1-msr
411,75,1.0,test,retrained-fc1-msr
412,75,1.0,test,retrained-fc1-msr
413,75,1.0,test,retrained-fc1-msr
414,75,1.0,test,retrained-fc1-msr
415,75,1.0,test,retrained-fc1-msr
416,75,1.0,test,retrained-fc1-msr
417,75,1.0,test,retrained-fc1-msr
418,75,1.0,test,retrained-fc1-msr
419,75,1.0,test,retrained-fc1-msr
420,75,1.0,test,retrained-fc1-msr
421,75,1.0,test,retrained-fc1-msr
422,75,1.0,test,retrained-fc1-msr
423,75,1.0,test,retrained-fc1-msr
424,75,1.0,test,retrained-fc1-msr
425,75,1.0,test,retrained-fc1-msr
426,75,1.0,test,retrained-fc1-msr
427,75,1.0,test,retrained-fc1-msr
428,75,1.0,test,retrained-fc1-msr
429,75,1.0,test,retrained-fc1-msr
430,75,1.0,test,retrained-fc1-msr
431,75,1.0,test,retrained-fc1-msr
432,75,1.0,test,retrained-fc1-msr
1,10,0.11627906976744186,ident,retrained-fc1-msr
2,15,0.1744186046511628,ident,retrained-fc1-msr
3,16,0.18604651162790697,ident,retrained-fc1-msr
4,19,0.22093023255813954,ident,retrained-fc1-msr
5,19,0.22093023255813954,ident,retrained-fc1-msr
6,20,0.23255813953488372,ident,retrained-fc1-msr
7,22,0.2558139534883721,ident,retrained-fc1-msr
8,25,0.29069767441860467,ident,retrained-fc1-msr
9,28,0.32558139534883723,ident,retrained-fc1-msr
10,29,0.3372093023255814,ident,retrained-fc1-msr
11,31,0.36046511627906974,ident,retrained-fc1-msr
12,32,0.37209302325581395,ident,retrained-fc1-msr
13,33,0.38372093023255816,ident,retrained-fc1-msr
14,35,0.4069767441860465,ident,retrained-fc1-msr
15,35,0.4069767441860465,ident,retrained-fc1-msr
16,36,0.4186046511627907,ident,retrained-fc1-msr
17,36,0.4186046511627907,ident,retrained-fc1-msr
18,36,0.4186046511627907,ident,retrained-fc1-msr
19,37,0.43023255813953487,ident,retrained-fc1-msr
20,40,0.46511627906976744,ident,retrained-fc1-msr
21,40,0.46511627906976744,ident,retrained-fc1-msr
22,40,0.46511627906976744,ident,retrained-fc1-msr
23,40,0.46511627906976744,ident,retrained-fc1-msr
24,40,0.46511627906976744,ident,retrained-fc1-msr
25,40,0.46511627906976744,ident,retrained-fc1-msr
26,40,0.46511627906976744,ident,retrained-fc1-msr
27,40,0.46511627906976744,ident,retrained-fc1-msr
28,40,0.46511627906976744,ident,retrained-fc1-msr
29,40,0.46511627906976744,ident,retrained-fc1-msr
30,40,0.46511627906976744,ident,retrained-fc1-msr
31,40,0.46511627906976744,ident,retrained-fc1-msr
32,41,0.47674418604651164,ident,retrained-fc1-msr
33,41,0.47674418604651164,ident,retrained-fc1-msr
34,42,0.4883720930232558,ident,retrained-fc1-msr
35,43,0.5,ident,retrained-fc1-msr
36,44,0.5116279069767442,ident,retrained-fc1-msr
37,45,0.5232558139534884,ident,retrained-fc1-msr
38,46,0.5348837209302325,ident,retrained-fc1-msr
39,46,0.5348837209302325,ident,retrained-fc1-msr
40,46,0.5348837209302325,ident,retrained-fc1-msr
41,46,0.5348837209302325,ident,retrained-fc1-msr
42,47,0.5465116279069767,ident,retrained-fc1-msr
43,48,0.5581395348837209,ident,retrained-fc1-msr
44,48,0.5581395348837209,ident,retrained-fc1-msr
45,49,0.5697674418604651,ident,retrained-fc1-msr
46,50,0.5813953488372093,ident,retrained-fc1-msr
47,50,0.5813953488372093,ident,retrained-fc1-msr
48,51,0.5930232558139535,ident,retrained-fc1-msr
49,51,0.5930232558139535,ident,retrained-fc1-msr
50,52,0.6046511627906976,ident,retrained-fc1-msr
51,52,0.6046511627906976,ident,retrained-fc1-msr
52,52,0.6046511627906976,ident,retrained-fc1-msr
53,53,0.6162790697674418,ident,retrained-fc1-msr
54,53,0.6162790697674418,ident,retrained-fc1-msr
55,53,0.6162790697674418,ident,retrained-fc1-msr
56,53,0.6162790697674418,ident,retrained-fc1-msr
57,53,0.6162790697674418,ident,retrained-fc1-msr
58,54,0.627906976744186,ident,retrained-fc1-msr
59,54,0.627906976744186,ident,retrained-fc1-msr
60,54,0.627906976744186,ident,retrained-fc1-msr
61,54,0.627906976744186,ident,retrained-fc1-msr
62,54,0.627906976744186,ident,retrained-fc1-msr
63,54,0.627906976744186,ident,retrained-fc1-msr
64,54,0.627906976744186,ident,retrained-fc1-msr
65,55,0.6395348837209303,ident,retrained-fc1-msr
66,55,0.6395348837209303,ident,retrained-fc1-msr
67,55,0.6395348837209303,ident,retrained-fc1-msr
68,56,0.6511627906976745,ident,retrained-fc1-msr
69,56,0.6511627906976745,ident,retrained-fc1-msr
70,56,0.6511627906976745,ident,retrained-fc1-msr
71,56,0.6511627906976745,ident,retrained-fc1-msr
72,57,0.6627906976744186,ident,retrained-fc1-msr
73,58,0.6744186046511628,ident,retrained-fc1-msr
74,59,0.686046511627907,ident,retrained-fc1-msr
75,59,0.686046511627907,ident,retrained-fc1-msr
76,59,0.686046511627907,ident,retrained-fc1-msr
77,59,0.686046511627907,ident,retrained-fc1-msr
78,59,0.686046511627907,ident,retrained-fc1-msr
79,59,0.686046511627907,ident,retrained-fc1-msr
80,59,0.686046511627907,ident,retrained-fc1-msr
81,59,0.686046511627907,ident,retrained-fc1-msr
82,59,0.686046511627907,ident,retrained-fc1-msr
83,60,0.6976744186046512,ident,retrained-fc1-msr
84,60,0.6976744186046512,ident,retrained-fc1-msr
85,61,0.7093023255813954,ident,retrained-fc1-msr
86,61,0.7093023255813954,ident,retrained-fc1-msr
87,61,0.7093023255813954,ident,retrained-fc1-msr
88,61,0.7093023255813954,ident,retrained-fc1-msr
89,62,0.7209302325581395,ident,retrained-fc1-msr
90,62,0.7209302325581395,ident,retrained-fc1-msr
91,62,0.7209302325581395,ident,retrained-fc1-msr
92,62,0.7209302325581395,ident,retrained-fc1-msr
93,62,0.7209302325581395,ident,retrained-fc1-msr
94,62,0.7209302325581395,ident,retrained-fc1-msr
95,62,0.7209302325581395,ident,retrained-fc1-msr
